dt,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,vwc_1,vwc_2,vwc3,vwc_4
2018/3/16 14:55,20.913,20.913,21.748,21.127,20.365,19.841,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:00,20.77,20.77,21.604,21.127,20.436,19.912,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:05,20.412,20.365,21.342,20.984,20.388,19.865,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:10,20.269,20.222,21.199,20.96,20.436,19.888,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:15,20.174,20.174,21.056,20.96,20.484,19.912,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:20,20.126,20.103,20.936,20.936,20.531,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:25,20.174,20.126,20.841,20.913,20.579,20.055,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:30,20.222,20.126,20.722,20.817,20.555,20.103,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:35,20.15,19.984,20.555,20.579,20.436,20.103,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:40,20.317,20.15,20.579,20.507,20.388,20.126,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:45,20.579,20.388,20.674,20.46,20.388,20.15,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:50,20.913,20.722,20.841,20.436,20.388,20.174,0.0583,0.0768,0.0675,0.1823
2018/3/16 15:55,21.246,21.056,21.056,20.412,20.365,20.198,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:00,21.413,21.151,21.175,20.269,20.198,20.15,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:05,21.581,21.342,21.413,20.246,20.15,20.126,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:10,21.795,21.604,21.724,20.341,20.126,20.103,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:15,21.963,21.867,22.034,20.484,20.126,20.079,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:20,22.011,21.915,22.202,20.603,20.174,20.103,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:25,21.939,21.843,22.321,20.698,20.174,20.055,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:30,21.652,21.557,22.298,20.722,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:35,21.461,21.39,22.298,20.865,20.15,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:40,21.342,21.342,22.25,21.032,20.246,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:45,21.223,21.246,22.154,21.151,20.365,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:50,21.032,21.079,22.011,21.246,20.46,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/16 16:55,20.889,20.913,21.867,21.318,20.555,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:00,20.746,20.77,21.724,21.366,20.65,20.055,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:05,20.531,20.579,21.509,21.342,20.746,20.126,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:10,20.341,20.365,21.294,21.294,20.77,20.15,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:15,20.174,20.198,21.103,21.246,20.793,20.198,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:20,20.079,20.079,20.936,21.175,20.817,20.246,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:25,20.055,20.007,20.746,21.103,20.841,20.317,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:30,20.126,20.031,20.627,20.984,20.817,20.388,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:35,20.222,20.103,20.531,20.865,20.77,20.388,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:40,20.436,20.293,20.555,20.746,20.722,20.412,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:45,20.722,20.531,20.65,20.65,20.674,20.436,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:50,21.032,20.841,20.817,20.579,20.65,20.46,0.0583,0.0768,0.0675,0.1823
2018/3/16 17:55,21.39,21.175,21.032,20.531,20.603,20.484,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:00,21.724,21.485,21.318,20.507,20.507,20.484,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:05,22.034,21.819,21.604,20.531,20.484,20.484,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:10,22.298,22.106,21.915,20.555,20.436,20.46,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:15,22.393,22.25,22.25,20.65,20.388,20.412,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:20,22.465,22.345,22.489,20.77,20.388,20.388,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:25,22.513,22.393,22.657,20.936,20.412,20.341,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:30,22.489,22.393,22.776,21.079,20.46,20.341,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:35,22.417,22.321,22.824,21.246,20.507,20.293,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:40,22.321,22.25,22.848,21.413,20.579,20.269,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:45,22.13,22.082,22.8,21.509,20.674,20.317,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:50,21.915,21.891,22.729,21.628,20.746,20.293,0.0583,0.0768,0.0675,0.1823
2018/3/16 18:55,21.7,21.676,22.609,21.7,20.841,20.293,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:00,21.461,21.461,22.417,21.748,20.936,20.341,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:05,21.27,21.294,22.274,21.795,21.032,20.388,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:10,21.056,21.079,22.058,21.795,21.103,20.412,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:15,20.889,20.889,21.867,21.795,21.175,20.484,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:20,20.746,20.722,21.676,21.772,21.223,20.555,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:25,20.674,20.603,21.437,21.676,21.246,20.603,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:30,20.722,20.627,21.294,21.581,21.246,20.65,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:35,20.817,20.674,21.199,21.461,21.223,20.674,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:40,21.008,20.841,21.199,21.342,21.199,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:45,21.27,21.056,21.27,21.223,21.151,20.793,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:50,21.557,21.342,21.413,21.127,21.103,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/16 19:55,21.867,21.628,21.652,21.079,21.056,20.841,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:00,22.154,21.915,21.867,21.032,20.984,20.841,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:05,22.393,22.202,22.154,21.056,20.96,20.889,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:10,22.537,22.393,22.441,21.103,20.936,20.865,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:15,22.585,22.489,22.681,21.199,20.913,20.841,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:20,22.465,22.393,22.824,21.294,20.889,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:25,22.274,22.226,22.848,21.39,20.865,20.793,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:30,22.082,22.058,22.848,21.509,20.913,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:35,21.867,21.867,22.753,21.604,20.96,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:40,21.604,21.628,22.609,21.7,21.008,20.746,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:45,21.366,21.39,22.441,21.772,21.079,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:50,21.103,21.151,22.25,21.819,21.151,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/16 20:55,20.889,20.936,22.034,21.843,21.199,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:00,20.674,20.722,21.795,21.795,21.246,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:05,20.436,20.46,21.557,21.748,21.294,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:10,20.15,20.198,21.27,21.652,21.294,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:15,19.888,19.912,20.96,21.509,21.27,20.841,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:20,19.77,19.746,20.722,21.39,21.246,20.865,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:25,19.722,19.674,20.507,21.223,21.199,20.913,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:30,19.817,19.746,20.365,21.079,21.175,20.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:35,19.984,19.865,20.293,20.936,21.127,20.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:40,20.174,20.031,20.269,20.793,21.056,20.984,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:45,20.46,20.269,20.365,20.674,20.96,20.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:50,20.698,20.484,20.46,20.531,20.865,20.96,0.0583,0.0768,0.0675,0.1823
2018/3/16 21:55,20.984,20.746,20.627,20.388,20.746,20.913,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:00,21.246,20.984,20.841,20.317,20.627,20.889,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:05,21.628,21.342,21.127,20.317,20.531,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:10,21.963,21.676,21.437,20.317,20.436,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:15,22.298,22.011,21.772,20.388,20.388,20.674,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:20,22.513,22.274,22.082,20.484,20.365,20.65,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:25,22.609,22.441,22.369,20.603,20.341,20.555,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:30,22.657,22.489,22.633,20.77,20.341,20.484,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:35,22.585,22.489,22.8,20.936,20.388,20.412,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:40,22.465,22.393,22.872,21.127,20.436,20.388,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:45,22.274,22.226,22.872,21.294,20.507,20.341,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:50,22.082,22.034,22.824,21.437,20.579,20.293,0.0583,0.0768,0.0675,0.1823
2018/3/16 22:55,21.819,21.795,22.705,21.557,20.674,20.293,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:00,21.557,21.581,22.537,21.652,20.746,20.293,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:05,21.27,21.294,22.321,21.676,20.841,20.317,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:10,20.96,20.984,22.082,21.7,20.913,20.317,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:15,20.77,20.817,21.867,21.676,21.008,20.365,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:20,20.698,20.674,21.652,21.676,21.079,20.436,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:25,20.698,20.603,21.437,21.604,21.151,20.484,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:30,20.746,20.603,21.294,21.533,21.175,20.531,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:35,20.889,20.698,21.199,21.437,21.175,20.603,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:40,21.079,20.817,21.127,21.318,21.175,20.674,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:45,21.318,21.032,21.199,21.199,21.151,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:50,21.557,21.246,21.318,21.103,21.056,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/16 23:55,21.843,21.533,21.485,21.032,21.008,20.746,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:00,22.13,21.795,21.7,20.96,20.936,20.746,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:05,22.417,22.082,21.939,20.96,20.889,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:10,22.561,22.25,22.202,20.96,20.841,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:15,22.609,22.369,22.441,21.032,20.793,20.746,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:20,22.609,22.441,22.681,21.127,20.793,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:25,22.513,22.393,22.753,21.223,20.793,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:30,22.393,22.321,22.848,21.366,20.817,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:35,22.178,22.13,22.824,21.461,20.865,20.674,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:40,21.867,21.915,22.729,21.581,20.913,20.65,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:45,21.581,21.676,22.609,21.652,20.96,20.603,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:50,21.294,21.413,22.465,21.724,21.008,20.627,0.0583,0.0768,0.0675,0.1823
2018/3/17 0:55,20.96,21.079,22.226,21.724,21.079,20.65,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:00,20.698,20.841,21.987,21.7,21.103,20.627,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:05,20.436,20.603,21.748,21.676,21.151,20.674,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:10,20.222,20.365,21.509,21.628,21.199,20.698,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:15,20.031,20.126,21.27,21.557,21.223,20.746,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:20,19.912,19.912,20.984,21.413,21.199,20.77,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:25,19.96,19.841,20.746,21.294,21.151,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:30,20.079,19.841,20.555,21.127,21.103,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:35,20.246,19.912,20.46,20.984,21.056,20.841,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:40,20.46,20.079,20.412,20.841,20.984,20.865,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:45,20.627,20.246,20.436,20.674,20.865,20.865,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:50,20.746,20.365,20.507,20.531,20.77,20.817,0.0583,0.0768,0.0675,0.1823
2018/3/17 1:55,20.817,20.484,20.627,20.436,20.65,20.793,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:00,20.889,20.579,20.746,20.365,20.531,20.746,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:05,20.889,20.627,20.865,20.293,20.436,20.722,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:10,20.913,20.674,20.96,20.269,20.341,20.627,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:15,20.913,20.698,21.056,20.293,20.269,20.579,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:20,20.889,20.698,21.103,20.317,20.222,20.507,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:25,20.865,20.698,21.151,20.341,20.174,20.46,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:30,20.841,20.698,21.175,20.388,20.15,20.412,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:35,20.77,20.627,21.151,20.412,20.126,20.317,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:40,20.722,20.579,21.151,20.436,20.103,20.246,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:45,20.65,20.531,21.127,20.46,20.103,20.222,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:50,20.579,20.46,21.079,20.46,20.103,20.174,0.0583,0.0768,0.0675,0.1823
2018/3/17 2:55,20.555,20.436,21.079,20.507,20.126,20.15,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:00,20.507,20.388,21.032,20.531,20.15,20.103,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:05,20.531,20.365,20.96,20.507,20.15,20.103,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:10,20.603,20.365,20.913,20.507,20.15,20.079,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:15,20.698,20.412,20.865,20.484,20.15,20.079,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:20,20.793,20.507,20.889,20.46,20.126,20.055,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:25,20.865,20.579,20.913,20.436,20.126,20.055,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:30,20.936,20.65,20.984,20.412,20.103,20.031,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:35,20.96,20.698,21.056,20.412,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:40,20.96,20.746,21.127,20.412,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:45,20.936,20.746,21.151,20.436,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:50,20.936,20.746,21.175,20.436,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 3:55,20.936,20.77,21.246,20.484,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:00,20.865,20.698,21.223,20.507,20.103,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:05,20.817,20.65,21.199,20.507,20.103,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:10,20.722,20.579,21.175,20.507,20.079,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:15,20.65,20.531,21.127,20.531,20.079,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:20,20.579,20.46,21.103,20.555,20.103,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:25,20.507,20.388,21.056,20.555,20.103,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:30,20.46,20.341,21.008,20.531,20.103,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:35,20.484,20.293,20.936,20.531,20.126,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:40,20.555,20.317,20.889,20.507,20.126,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:45,20.65,20.365,20.841,20.46,20.103,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:50,20.722,20.412,20.841,20.436,20.079,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/17 4:55,20.793,20.484,20.865,20.388,20.079,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:00,20.817,20.555,20.913,20.365,20.055,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:05,20.841,20.579,20.984,20.365,20.055,20.007,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:10,20.817,20.603,21.032,20.365,20.007,19.984,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:15,20.793,20.603,21.079,20.365,20.007,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:20,20.77,20.579,21.079,20.365,20.007,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:25,20.722,20.555,21.079,20.365,20.007,19.96,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:30,20.674,20.507,21.079,20.388,20.007,19.936,0.0583,0.0768,0.0675,0.1823
2018/3/17 5:35,20.603,20.484,21.056,20.412,20.007,19.936,0.0583,0.0768,0.0675,0.1823
