dt,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,vwc_1,vwc_2,vwc3,vwc_4
2018/4/23 11:30,29.09,29.09,29.815,27.333,26.061,24.726,0.0623,0.0821,0.0764,0.1782
2018/4/23 11:35,28.965,28.916,29.991,27.949,26.622,25.016,0.0623,0.0821,0.0764,0.1782
2018/4/23 11:40,28.543,28.493,29.84,28.419,27.21,25.477,0.0623,0.0821,0.0764,0.1782
2018/4/23 11:45,28.023,27.924,29.414,28.742,27.702,25.914,0.0623,0.0821,0.0764,0.1782
2018/4/23 11:50,27.456,27.333,28.866,28.841,28.097,26.5,0.0623,0.0821,0.0764,0.1782
2018/4/23 11:55,26.842,26.695,28.221,28.766,28.369,26.989,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:00,26.28,26.134,27.628,28.543,28.468,27.456,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:05,25.768,25.623,26.989,28.196,28.444,27.801,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:10,25.331,25.162,26.402,27.776,28.295,28.048,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:15,24.871,24.702,25.841,27.284,28.048,28.147,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:20,24.436,24.267,25.307,26.769,27.702,28.097,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:25,24.05,23.881,24.847,26.256,27.259,27.899,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:30,23.665,23.521,24.388,25.744,26.818,27.751,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:35,23.352,23.208,23.978,25.283,26.378,27.431,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:40,23.352,23.208,23.665,24.847,25.914,27.014,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:45,23.689,23.593,23.617,24.46,25.477,26.598,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:50,24.171,24.122,23.905,24.098,25.04,26.231,0.0623,0.0821,0.0764,0.1782
2018/4/23 12:55,24.75,24.75,24.436,23.905,24.677,25.793,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:00,25.307,25.331,25.04,23.881,24.339,25.38,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:05,25.939,25.987,25.744,24.074,24.195,25.04,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:10,26.573,26.622,26.451,24.436,24.195,24.629,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:15,27.259,27.308,27.21,24.919,24.339,24.339,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:20,27.949,27.974,27.974,25.477,24.629,24.243,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:25,28.518,28.568,28.692,26.061,25.04,24.291,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:30,28.692,28.742,29.315,26.671,25.501,24.436,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:35,28.518,28.543,29.59,27.284,26.012,24.629,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:40,28.122,28.097,29.464,27.85,26.573,25.04,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:45,27.604,27.554,29.09,28.245,27.087,25.453,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:50,27.112,27.014,28.568,28.444,27.554,25.866,0.0623,0.0821,0.0764,0.1782
2018/4/23 13:55,26.549,26.451,27.974,28.419,27.899,26.475,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:00,26.012,25.89,27.358,28.196,28.023,26.842,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:05,25.501,25.355,26.744,27.875,28.023,27.259,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:10,24.968,24.823,26.134,27.456,27.899,27.53,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:15,24.532,24.388,25.574,26.989,27.653,27.653,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:20,24.146,24.002,25.065,26.524,27.358,27.653,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:25,23.785,23.641,24.629,26.036,26.989,27.579,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:30,23.424,23.304,24.171,25.55,26.573,27.358,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:35,23.112,22.992,23.761,25.065,26.134,27.112,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:40,23.112,22.968,23.376,24.629,25.695,26.744,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:45,23.472,23.376,23.4,24.243,25.258,26.426,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:50,23.978,23.905,23.689,23.881,24.823,25.987,0.0623,0.0821,0.0764,0.1782
2018/4/23 14:55,24.557,24.532,24.219,23.665,24.436,25.55,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:00,25.21,25.234,24.895,23.689,24.146,25.137,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:05,25.866,25.914,25.598,23.905,23.978,24.774,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:10,26.524,26.573,26.353,24.267,24.002,24.484,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:15,27.21,27.259,27.112,24.75,24.171,24.243,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:20,27.899,27.949,27.899,25.331,24.484,24.074,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:25,28.468,28.543,28.617,25.939,24.871,24.098,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:30,28.841,28.916,29.315,26.573,25.355,24.339,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:35,28.916,28.965,29.74,27.235,25.914,24.581,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:40,28.642,28.667,29.865,27.85,26.475,24.919,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:45,28.196,28.171,29.64,28.32,27.063,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:50,27.653,27.604,29.19,28.642,27.579,25.841,0.0623,0.0821,0.0764,0.1782
2018/4/23 15:55,27.087,26.989,28.593,28.742,27.974,26.378,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:00,26.524,26.402,27.974,28.617,28.245,26.867,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:05,25.987,25.841,27.333,28.369,28.345,27.308,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:10,25.453,25.331,26.72,27.998,28.27,27.653,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:15,24.944,24.798,26.085,27.505,28.072,27.899,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:20,24.508,24.339,25.55,27.014,27.776,27.974,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:25,24.122,23.978,25.04,26.524,27.407,27.899,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:30,23.761,23.617,24.581,26.012,27.014,27.751,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:35,23.448,23.304,24.146,25.501,26.573,27.481,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:40,23.184,23.064,23.809,25.065,26.109,27.186,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:45,22.92,22.8,23.472,24.605,25.647,26.793,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:50,22.992,22.872,23.184,24.195,25.21,26.378,0.0623,0.0821,0.0764,0.1782
2018/4/23 16:55,23.424,23.328,23.256,23.857,24.774,25.987,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:00,23.978,23.905,23.665,23.569,24.388,25.55,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:05,24.557,24.557,24.219,23.472,24.074,25.113,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:10,25.186,25.21,24.895,23.545,23.857,24.726,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:15,25.793,25.817,25.574,23.809,23.761,24.363,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:20,26.402,26.426,26.304,24.219,23.809,24.146,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:25,26.989,27.014,26.965,24.677,24.05,23.905,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:30,27.628,27.653,27.702,25.258,24.388,23.881,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:35,28.27,28.295,28.444,25.866,24.774,23.905,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:40,28.667,28.717,29.09,26.475,25.258,24.098,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:45,28.841,28.866,29.59,27.087,25.817,24.484,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:50,28.891,28.916,29.89,27.702,26.353,24.823,0.0623,0.0821,0.0764,0.1782
2018/4/23 17:55,28.891,28.891,29.991,28.221,26.916,25.258,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:00,28.692,28.667,29.941,28.617,27.456,25.695,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:05,28.345,28.32,29.765,28.866,27.899,26.28,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:10,27.85,27.801,29.389,29.015,28.295,26.769,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:15,27.308,27.235,28.866,29.015,28.543,27.235,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:20,26.72,26.622,28.245,28.891,28.667,27.653,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:25,26.182,26.061,27.628,28.593,28.692,28.048,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:30,25.695,25.55,26.989,28.196,28.593,28.196,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:35,25.21,25.065,26.378,27.751,28.369,28.295,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:40,24.823,24.653,25.866,27.284,28.072,28.369,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:45,24.363,24.219,25.307,26.72,27.677,28.196,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:50,23.978,23.833,24.847,26.231,27.259,27.998,0.0623,0.0821,0.0764,0.1782
2018/4/23 18:55,23.617,23.448,24.412,25.72,26.793,27.85,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:00,23.304,23.16,24.002,25.258,26.329,27.505,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:05,23.04,22.896,23.641,24.823,25.89,27.014,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:10,23.064,22.92,23.304,24.388,25.453,26.671,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:15,23.497,23.4,23.352,24.05,25.016,26.231,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:20,24.026,23.954,23.713,23.713,24.629,25.744,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:25,24.629,24.605,24.267,23.545,24.243,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:30,25.283,25.283,24.968,23.617,23.978,24.919,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:35,25.987,26.012,25.695,23.857,23.857,24.532,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:40,26.695,26.72,26.475,24.267,23.905,24.243,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:45,27.407,27.407,27.259,24.774,24.122,24.002,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:50,28.048,28.048,28.048,25.355,24.436,23.954,0.0623,0.0821,0.0764,0.1782
2018/4/23 19:55,28.518,28.543,28.766,25.963,24.871,24.002,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:00,28.717,28.766,29.414,26.622,25.355,24.146,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:05,28.593,28.642,29.74,27.333,25.987,24.581,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:10,28.221,28.221,29.64,27.949,26.573,24.919,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:15,27.677,27.653,29.215,28.345,27.136,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:20,27.112,27.063,28.667,28.543,27.628,25.89,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:25,26.451,26.353,27.974,28.468,27.949,26.426,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:30,25.841,25.72,27.308,28.245,28.072,26.818,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:35,25.331,25.186,26.622,27.875,28.097,27.308,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:40,24.871,24.726,26.012,27.431,27.974,27.677,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:45,24.436,24.291,25.453,26.916,27.702,27.776,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:50,24.05,23.905,24.968,26.426,27.358,27.751,0.0623,0.0821,0.0764,0.1782
2018/4/23 20:55,23.641,23.497,24.484,25.914,26.916,27.604,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:00,23.256,23.112,24.05,25.404,26.475,27.382,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:05,22.968,22.8,23.593,24.871,26.012,27.112,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:10,23.136,22.992,23.304,24.46,25.55,26.695,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:15,23.545,23.448,23.376,24.026,25.113,26.28,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:20,24.098,24.05,23.761,23.713,24.677,25.793,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:25,24.702,24.702,24.339,23.545,24.291,25.428,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:30,25.307,25.307,24.992,23.593,24.002,24.968,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:35,25.987,26.012,25.793,23.905,23.881,24.581,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:40,26.646,26.671,26.5,24.291,23.905,24.243,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:45,27.333,27.358,27.235,24.774,24.122,24.05,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:50,27.998,27.998,27.998,25.355,24.46,23.954,0.0623,0.0821,0.0764,0.1782
2018/4/23 21:55,28.493,28.518,28.717,25.963,24.895,24.098,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:00,28.568,28.617,29.315,26.598,25.355,24.195,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:05,28.295,28.345,29.54,27.235,25.89,24.532,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:10,27.85,27.85,29.365,27.776,26.451,24.919,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:15,27.308,27.259,28.916,28.147,26.989,25.307,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:20,26.744,26.646,28.345,28.32,27.456,25.841,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:25,26.182,26.085,27.751,28.27,27.751,26.378,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:30,25.623,25.477,27.063,28.023,27.899,26.867,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:35,25.089,24.944,26.426,27.653,27.85,27.112,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:40,24.605,24.46,25.817,27.21,27.702,27.407,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:45,24.146,24.002,25.234,26.695,27.431,27.53,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:50,23.737,23.593,24.726,26.182,27.087,27.505,0.0623,0.0821,0.0764,0.1782
2018/4/23 22:55,23.376,23.232,24.267,25.671,26.671,27.431,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:00,23.04,22.92,23.833,25.162,26.256,27.21,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:05,22.753,22.633,23.424,24.677,25.793,26.842,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:10,22.705,22.561,23.136,24.291,25.331,26.475,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:15,22.992,22.848,22.968,23.857,24.871,26.012,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:20,23.521,23.424,23.208,23.472,24.436,25.671,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:25,24.171,24.146,23.785,23.28,24.074,25.21,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:30,24.847,24.847,24.46,23.232,23.761,24.823,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:35,25.525,25.574,25.21,23.448,23.569,24.339,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:40,26.158,26.207,25.939,23.809,23.569,24.026,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:45,26.818,26.867,26.744,24.291,23.713,23.761,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:50,27.456,27.53,27.505,24.871,24.002,23.617,0.0623,0.0821,0.0764,0.1782
2018/4/23 23:55,28.072,28.147,28.245,25.477,24.388,23.689,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:00,28.444,28.543,28.99,26.158,24.919,23.785,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:05,28.369,28.419,29.389,26.842,25.453,24.098,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:10,27.998,27.998,29.365,27.431,26.036,24.436,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:15,27.456,27.431,29.015,27.899,26.622,24.871,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:20,26.891,26.842,28.493,28.122,27.112,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:25,26.329,26.256,27.924,28.171,27.505,25.939,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:30,25.841,25.768,27.358,28.048,27.751,26.353,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:35,25.38,25.283,26.744,27.751,27.85,26.769,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:40,24.968,24.847,26.182,27.382,27.776,27.235,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:45,24.46,24.339,25.623,26.916,27.554,27.456,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:50,24.05,23.93,25.113,26.426,27.235,27.431,0.0623,0.0821,0.0764,0.1782
2018/4/24 0:55,23.689,23.569,24.629,25.939,26.867,27.382,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:00,23.376,23.256,24.195,25.453,26.475,27.21,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:05,23.16,23.04,23.881,25.04,26.036,26.989,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:10,23.208,23.064,23.569,24.605,25.598,26.622,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:15,23.593,23.448,23.521,24.195,25.162,26.28,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:20,24.122,24.026,23.833,23.857,24.726,25.866,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:25,24.774,24.702,24.436,23.689,24.363,25.428,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:30,25.307,25.331,25.137,23.713,24.098,25.016,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:35,25.623,25.647,25.817,23.954,23.954,24.702,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:40,25.744,25.768,26.231,24.388,24.002,24.339,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:45,25.793,25.793,26.475,24.847,24.195,24.098,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:50,25.72,25.72,26.5,25.21,24.484,24.026,0.0623,0.0821,0.0764,0.1782
2018/4/24 1:55,25.598,25.574,26.475,25.525,24.774,24.05,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:00,25.477,25.453,26.378,25.72,25.089,24.267,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:05,25.331,25.307,26.256,25.817,25.355,24.484,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:10,25.234,25.186,26.134,25.866,25.501,24.677,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:15,25.089,25.04,25.987,25.841,25.623,24.919,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:20,24.968,24.919,25.841,25.793,25.671,25.137,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:25,24.823,24.75,25.671,25.695,25.671,25.21,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:30,24.653,24.605,25.477,25.55,25.647,25.307,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:35,24.532,24.46,25.331,25.453,25.598,25.453,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:40,24.653,24.557,25.162,25.307,25.501,25.38,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:45,25.065,24.992,25.258,25.162,25.404,25.428,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:50,25.453,25.428,25.647,25.065,25.307,25.453,0.0623,0.0821,0.0764,0.1782
2018/4/24 2:55,25.647,25.647,26.061,25.065,25.162,25.331,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:00,25.671,25.671,26.304,25.162,25.113,25.21,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:05,25.623,25.598,26.402,25.38,25.162,25.162,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:10,25.501,25.501,26.378,25.55,25.258,25.065,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:15,25.404,25.38,26.304,25.72,25.404,25.065,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:20,25.307,25.258,26.207,25.793,25.501,25.065,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:25,25.162,25.137,26.085,25.817,25.623,25.162,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:30,25.04,24.992,25.939,25.793,25.671,25.258,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:35,24.895,24.847,25.768,25.744,25.695,25.307,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:40,24.75,24.702,25.623,25.623,25.671,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:45,24.581,24.532,25.428,25.501,25.598,25.477,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:50,24.532,24.436,25.258,25.38,25.55,25.55,0.0623,0.0821,0.0764,0.1782
2018/4/24 3:55,24.798,24.702,25.186,25.258,25.453,25.428,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:00,25.258,25.186,25.404,25.113,25.355,25.428,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:05,25.55,25.55,25.866,25.065,25.234,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:10,25.623,25.623,26.207,25.089,25.137,25.331,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:15,25.623,25.623,26.378,25.258,25.113,25.162,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:20,25.55,25.525,26.378,25.453,25.162,25.016,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:25,25.428,25.404,26.329,25.623,25.307,25.016,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:30,25.331,25.307,26.256,25.744,25.453,25.089,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:35,25.186,25.162,26.134,25.793,25.55,25.113,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:40,25.089,25.04,26.012,25.817,25.647,25.21,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:45,24.919,24.871,25.817,25.744,25.671,25.307,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:50,24.774,24.726,25.647,25.647,25.647,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/24 4:55,24.605,24.557,25.477,25.55,25.623,25.428,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:00,24.532,24.46,25.307,25.428,25.55,25.453,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:05,24.847,24.75,25.258,25.307,25.501,25.477,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:10,25.258,25.21,25.453,25.162,25.355,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:15,25.525,25.525,25.866,25.089,25.258,25.355,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:20,25.598,25.598,26.207,25.113,25.162,25.307,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:25,25.574,25.574,26.329,25.283,25.137,25.21,0.0623,0.0821,0.0764,0.1782
2018/4/24 5:30,25.501,25.477,26.353,25.477,25.21,25.137,0.0623,0.0821,0.0764,0.1782
